Window,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_LFn,HRV_HFn,HRV_LFHF,HRV_VLF,HRV_LF,HRV_HF,HRV_ApEn,HRV_SampEn,HRV_DFA_alpha1,HRV_DFA_alpha2,HRV_SD1,HRV_SD2,HRV_SD1SD2
Window_1,911.9839449541284,78.51388212644689,91.3141442342663,0.36585752853386727,0.46031530415809796,0.7947976641858759,0.015924361883191494,0.039184008716198225,0.049300608798762684,0.35803571106925003,0.19727698296578006,0.7725886619625388,0.8627147924849435,64.66764276618585,90.28619271519017,0.716251741505829
Window_2,910.8092705167173,83.5928944936834,117.99080774490511,0.27371433510975846,0.4412846238120203,0.6202671027721013,0.01450863732892245,0.020523370298857646,0.03308795550680422,0.3880950961381322,0.28135960671229404,0.6785616325976999,0.8159990976004612,83.55956426859478,83.87167006924767,0.9962787696918971
Window_3,907.2798295454545,64.6807633985754,99.35126627331498,0.21890133457599448,0.4966813588319932,0.44072790468876805,0.015191853208909433,0.03437649758849239,0.07799936700801437,0.3834518400058011,0.27557371699234373,0.39890873512803643,0.6323085912104287,70.35896349200726,58.66718206688135,1.199289978028894
Window_4,907.461056231003,54.10181912960154,84.00237549935186,0.16541486091875768,0.4446425469237889,0.372017617439362,0.016222700224116607,0.012711838826389533,0.03416999150171035,0.5251244141466294,0.46904957004117237,0.3179045562863457,0.8936192891183715,59.489398262449185,48.28119001089075,1.2321444075639025
Window_5,901.7319277108434,69.09355870058036,109.40449942066208,0.07243704501998639,0.47035952669343184,0.15400356729076942,0.009589647918619212,0.007682119909320996,0.04988274002001928,0.47818835778467905,0.3509933666765609,0.3860360986852776,0.9009960439350897,77.47778609252624,59.78185498313116,1.2960083977720063
Window_6,899.4228603603603,54.087858396277156,82.23885000967017,0.25215791716746866,0.48113914572446,0.5240852244266883,0.009669006362598723,0.020834643319958726,0.03975430397365302,0.47519689427287526,0.40724877529018916,0.5248737451784552,0.4864353349658949,58.2394246420165,49.76779179725549,1.1702232013683234
Window_7,892.6655783582089,46.737173251641025,69.97904128468932,0.1593729332959359,0.471030118027021,0.3383497725442545,0.011109097778207795,0.010683739069783468,0.03157601965991003,0.48558443443872656,0.4224283749109196,0.4147689279219882,0.8500170918737805,49.5564985697554,43.514329671806664,1.1388546932359964
Window_8,890.4157366071429,43.60642195443782,50.12810082715396,0.1512709231735218,0.13489892708391604,1.1213649095920628,0.00939962112937437,0.0024836650718292586,0.0022148589193260754,0.595904605572799,0.5222203770335768,0.5829477647236254,1.3268404235550009,35.49890854460997,50.52764248046406,0.7025641174201868
Window_9,919.21875,67.98762176813028,107.5456550462131,0.17843565332090613,0.5769196711448755,0.3092902916047346,0.01231564550992172,0.032291368389319716,0.104404726775541,0.3982510056402824,0.3156585791727418,0.3662110342513032,0.5871330207442081,76.16388775499526,58.92519146426334,1.292552232115983
Window_10,924.3662925696594,60.75085199750754,95.77402918342611,0.27914126666515976,0.5225646159664584,0.5341755988374782,0.014802811559555401,0.05265954558321722,0.09858096419570593,0.3656979191892449,0.2910650256104328,0.5541473042851564,0.5975795530695751,67.82784351484496,52.93492636738238,1.2813438719854222
Window_11,902.7922016616315,45.99052982186813,69.2055649166713,0.25988041133030093,0.23182458225540556,1.1210218036497341,0.016771841553726803,0.010453505458104754,0.009324979607061216,0.44994360972930125,0.36400344307440946,0.2959821143790477,0.9916225345198941,49.009966532131635,42.872348727840475,1.1431602883073562
Window_12,896.1218188622754,54.57536848681115,80.07690902632777,0.056427025039653106,0.518370061554188,0.10885471446879555,0.005463085305293528,0.00360715097225424,0.03313729671569045,0.5034871479895919,0.4240061932513047,0.3092770805472671,1.017294617459527,56.70812155055791,52.52034752149776,1.0797362208493766
Window_13,896.5254316816817,57.71221806770602,92.60689464521124,0.07214881644948713,0.6060685280257319,0.11904399108878312,0.012707826980767339,0.010117743846065074,0.08499163841473738,0.5643465749234897,0.4869889570417757,0.31806944042762275,0.6546142475848199,65.58180068930497,48.78784797919526,1.344224092796042
Window_14,896.5662425149701,49.73657690461199,76.08452306842034,0.10530577959874836,0.4974461115707229,0.21169283898156843,0.010142859003666462,0.008684392665138615,0.04102355425397618,0.5033810382373165,0.4685088606565064,0.40739010141105336,0.8809314729694471,53.88081382469967,45.366117194330535,1.187688459073884
Window_15,894.1581156716418,33.84055604670806,50.652888637889774,0.1889846052799459,0.42384454326575194,0.4458818882597998,0.015730530808496446,0.01365531141806731,0.0306254005323285,0.9237081348019389,0.8758526882129073,0.35657086416016476,0.7040393223274024,35.868444203516596,30.072400429587287,1.192736319386954
