Window,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_LFn,HRV_HFn,HRV_LFHF,HRV_VLF,HRV_LF,HRV_HF,HRV_ApEn,HRV_SampEn,HRV_DFA_alpha1,HRV_DFA_alpha2,HRV_SD1,HRV_SD2,HRV_SD1SD2
Window_1,1178.4832015810277,65.96893700714794,89.66362313352087,0.29720393367491843,0.5740502469911863,0.517731566587901,0.008967024310355677,0.039760717541658414,0.07679793952626954,0.6543686040439032,0.6249196930022705,0.6524838453840873,0.35778480123555817,63.52792491955338,68.53533755134748,0.9269367772786923
Window_2,1191.8125,62.35535628268885,91.85418415838284,0.28312826589561096,0.5790359868995315,0.48896488698678503,0.005676087931778532,0.04286936540985036,0.08767370940279597,0.7921104425762113,0.8345466515965488,0.6848975555197937,0.37027378868250577,65.08151859737832,59.76236142539524,1.08900513709826
Window_3,1191.25062250996,80.359301171471,122.64206725327264,0.23580193728505638,0.5871276683578941,0.401619528414592,0.005088973862444751,0.0401711077137137,0.10002279488821332,0.7603098978083458,0.7329636445781817,0.5794931376965061,0.3471447399434859,86.89494443207977,73.50293299731065,1.1821969666878342
Window_4,1184.9987648221345,71.12686874685033,109.64510343828543,0.2415810275506726,0.5205985672352438,0.46404474148602287,0.008024987353437759,0.027052284520430868,0.058296716031735675,0.8402295446298225,0.9034156914069292,0.5591183037694073,0.46076872128177876,77.68502357632626,64.16188844299909,1.2107658527747516
Window_5,1182.0960968379447,91.0041582925349,135.11226661844515,0.29106857440043793,0.5084297617207212,0.5724853191429043,0.007522494190744679,0.04322211521075537,0.07549908052745405,0.7633572947325793,0.8095906312872723,0.6280360577345259,0.4268730602060963,95.7287229793171,86.32549076082607,1.1089276427578463
Window_6,1198.089231927711,88.57581145361301,132.51823239484895,0.2712754177982829,0.5624879330035572,0.48227775545287543,0.005431252817720471,0.03692295364288665,0.07655952037061034,0.8163365490669312,0.8523257696854881,0.6929457598503902,0.5107370481970877,93.89395420833596,83.2758513405144,1.1275051854397047
Window_7,1197.328125,101.15756300341206,141.92521230482564,0.22210441946777704,0.5920457664464036,0.3751473822723189,0.006801035465430757,0.025090715043702902,0.06688228741388255,0.7184206754835492,0.6953812636537384,0.6828674534771894,0.5356882218798789,100.5580237519105,102.06315603233384,0.985252932214378
Window_8,1176.9039124015749,133.9974395390844,184.9497376551645,0.2758545773434412,0.5553164046726831,0.4967520768741499,0.008722918911786183,0.032486777581812495,0.06539837293935036,0.7644186235403354,0.7825500618194393,0.8659928272463915,0.63395901295278,131.03843887116557,137.26506931055232,0.9546379099164737
Window_9,1171.4001225490197,136.48374051229794,207.67992133630761,0.19370442431547874,0.6433103624681424,0.301105711358833,0.00907124691640737,0.027577544872959596,0.0915875848003924,0.8728414439725309,0.8680323411817588,0.5602525076009868,0.5054694585002683,147.14178976727848,125.45050186654294,1.1729071432795959
Window_10,1150.3155048076924,149.60433322838023,217.669233165054,0.1962051817629578,0.6163058066550017,0.31835686057845364,0.008000035737007928,0.028904296417647517,0.09079212668804586,0.8987838307285823,0.9714437092555119,0.6549539964181945,0.6390457933451027,154.21338650940436,145.32061352344323,1.0611941607618285
Window_11,1165.0848388671875,115.24572446491582,150.65662551402946,0.3856388716443912,0.49464476757687514,0.7796279207268824,0.006351671786493582,0.04067332861460779,0.05217017956038081,0.5672221284322876,0.33963619547149293,0.8412962883089187,0.5487172403153873,106.73918304097957,123.37538728634675,0.8651578356811511
Window_12,1187.9030257936508,69.58913920131296,103.5958301764252,0.22319708102885233,0.6322746515268166,0.353006530452986,0.004495181151477193,0.029828476883410924,0.08449837130529665,0.588950199623234,0.4988372133821738,0.6755792567654548,0.456214786279933,73.39955516853368,65.81891622490483,1.1151741684370133
