Feature,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50
HRV_MeanNN,2.1079298847719237e-33,4.623920983703665e-59,1.772328951974563e-118,1.8851535684539336e-81,1.3029064276571555e-91,7.774621660927266e-13,1.3587782366511268e-104,9.62104121502696e-104,1.2334299220242237e-146,3.150620893880287e-67,1.3185394076967803e-235,8.237184189172543e-124,2.832477850087483e-57,1.911902986916556e-108,1.5199091120740245e-122,1.2532540359360967e-34,4.2585815697637646e-142,1.3434321102226496e-90,1.0454911272182512e-113,1.3010845760342606e-46,3.610806046423171e-107,9.757125414053267e-131,2.813493239723484e-61,5.991117972068749e-99,0.729623030085444,1.415292846910187e-68,5.845885456812067e-145,5.1795346228314016e-182,9.616087357636895e-88,7.653945286704225e-101,4.310349451186831e-30,4.082363710971929e-31,3.540662662392443e-167,2.411869868092753e-100,2.1154705366445382e-40,2.972191205411646e-131,6.554787458819168e-66,1.0059343046787476e-99,8.874150961249994e-112,3.849530298342653e-71,7.3834757217361e-92,1.1238304220127587e-122,2.3319824606255867e-135,2.155953432515156e-88,2.599822082109154e-95,1.4140490502322288e-94,5.745860568523596e-108,5.324142688658852e-94,1.630573226957925e-89,1.2347273047988113e-56
HRV_SDNN,0.23383281616283375,0.2186377546116407,2.027794390000569e-14,0.00043328336237752465,5.349098402239857e-10,0.9999994107365988,5.608407756429182e-12,3.825494753109962e-23,0.9999868473230397,0.9993725059191335,0.8067236230641075,0.05822289718760107,0.9999934913959936,1.365096743957349e-09,0.06647552037761675,0.0013623711958434504,0.0003172011655287329,0.9976228187116577,0.41649091112211367,0.9999998617123558,0.9961493026159568,0.099770807855652,0.7491097932232564,1.151447298746964e-31,0.9832469098665889,0.5223604682414064,0.0039057239965185862,5.402690024237885e-07,0.9999120544912881,0.006880042553112623,0.9994300859053441,0.10177249863099583,2.673989318244005e-19,1.759641282874468e-06,0.9883360325607105,0.6968804750319066,0.9998291327448163,0.6443272051476914,0.04905971878852043,0.05224055695202733,0.999999991436703,0.01671998320876368,0.9999999894201974,0.43212538919543286,0.714762928243369,0.9999999999289533,0.4261108370944636,2.2371693325195034e-12,1.0,0.9999661079745346
HRV_LFn,0.013613637304418348,0.9993287001792551,2.2026201425252775e-07,0.0007650933567509065,0.003243244425345667,0.23327258297165765,0.00034861642625966184,0.0014869058071119328,0.0718900040093687,0.9977187776904957,0.9969685778397216,0.01863609347279362,0.4256983402811687,0.011946392827556097,0.9999996591449163,0.9999999999999999,0.11788948837055921,0.3058723621944692,0.0036745283384661542,0.9467786944369209,0.3837153657716911,8.006517532027222e-06,0.41279280887240705,0.25422404033305446,0.011571104207835638,0.09399305529571444,0.016548215084113492,0.0010774431270575253,0.3005467697185866,0.11194884749052168,0.9953658872310674,0.15239726186750568,0.06324689184235174,0.004735197601087157,0.9287172669527791,0.9941630619523755,0.4026391948573645,0.031184445754805817,0.7614861035912902,0.24257042985401228,0.9338706659881342,0.3413229966687156,0.9991140532878289,0.44480630072641936,0.05021764145290865,0.8996023997444504,0.14874933771566468,0.007995820245956305,0.9995051721062802,0.4361309016949054
HRV_HFn,0.40764122457633617,0.9971184520400914,2.1014467609699195e-08,9.353258664366294e-05,1.5292140989051016e-05,0.41450591564876715,0.0022877558829621303,5.004732345190129e-05,0.9999944732592765,0.9999860082016114,0.9999996757972118,0.29868992577941195,0.9980650472878214,0.02841814958892474,0.9999999999999211,0.999502241650761,0.999999470061167,0.9999895506985392,0.3758823304170823,0.9999999999547953,0.9999997713059849,0.7146406403475061,0.46263074304281104,0.0027193112446850408,0.8999544172233902,0.010109274896300749,0.9812907674864537,9.390523198181107e-06,0.9999998821294344,0.019620746685546288,0.9945549084686754,1.548675864248259e-05,1.641367623018746e-05,0.8444019047111541,0.999999998995975,0.777136368459604,0.2027450914417248,0.309882465902333,0.8355868066184512,0.19933509621373086,0.9999710956183118,0.9507599980170015,0.9999999999999999,0.9367389704838254,0.9779856538590163,0.0009803380932283405,0.0010381169709500397,0.00016143646914253294,1.0,0.950528257095159
HRV_LFHF,0.8857221242063245,0.9997635657869942,1.4016593054519014e-39,0.06916357981280079,2.2844536064779336e-18,0.18103408890690226,2.5242344842528314e-22,0.6884209205087555,0.9999867804722782,0.9998353413798045,0.9999999943829246,0.8420540713648391,0.9997364718778488,0.3144210897180729,0.9999999999999988,0.9997950733087294,0.2923189510410902,0.9999996034082512,0.09243357985209077,0.9999999999698578,0.99999996537743,0.37739457293832074,0.9999995572900662,0.45473419791521275,0.7691660428539318,0.031158792073071928,0.999312023917808,5.073219411035343e-14,0.9831479715970727,0.26946185009586576,0.6512442243911423,1.2231451329635403e-09,0.1941076464525428,0.9999998958772659,0.6456896032044992,0.8875196365610378,0.00024420231719824445,0.024983055028618025,0.9620967774015643,0.287345725004291,0.9983029671359456,0.9999996562188201,0.9999999954022435,0.98408058889171,0.8834994560050125,0.0010777747733328085,0.4473702500197678,0.7375363915991247,0.9999998697404291,0.2769217078996644
HRV_VLF,0.007035690967631398,0.0002782192973395254,0.00021809361838314557,2.594660133901193e-06,0.00027556228975943094,0.8207821703068157,0.007287065337386686,5.315855083947493e-05,0.007998811145825943,0.8264057950366954,0.00017653965012539595,0.08818906008878755,0.01695729855791877,0.008158038702363065,0.04379583623380995,0.4715491513286023,0.999902830805042,0.16940864634227865,0.008391969215052725,0.31788581239110825,0.2811995206940544,0.0005088827880859344,0.10876684315824531,8.285574064569392e-05,0.22082890516917653,0.2706310748912802,0.0002633801581464754,3.518176426265177e-05,0.8156403838312132,0.030549930857550596,0.5417729995618423,0.26917755164426493,0.0011706173934591757,0.001736136770736862,0.010591096103242874,0.021515274931575085,0.12215380420995804,0.3844612244342809,0.0015079911259759744,0.08489575380075559,0.803856359709769,0.04779209523539323,0.5298925302370715,0.016545557446536227,0.00045569378686167826,0.3918566785132983,0.03057228235684953,0.01570349970365176,0.054833004844127654,0.38891223290900767
HRV_LF,0.23106400224330215,0.7940751704957761,3.136053052014597e-07,0.0008538010151925203,0.46262531412871977,0.9983898318203084,0.4841979626966376,0.002549354140890489,0.9999828304553391,0.29615028055912007,0.7945994924200508,0.9722055088958931,0.9999794158420164,0.6038265514141348,0.03758666592360537,0.9999999999999887,0.9999172774825326,0.9985675771137799,0.0003633531881267251,0.9999986967215435,0.9999916220733809,0.009608550507097165,0.12137022326121845,0.8818813594739283,0.4164417691257252,0.7842514204850523,0.17914250506783114,0.0015442271447504165,0.4290827052708173,0.8349244522520182,0.25377682655893186,0.6619914996619783,0.052130486356914245,0.6317740929756923,0.999508887711213,0.2632438135341757,0.640399809638861,0.946075773678177,0.04474239123629537,0.6447978915379694,0.9999998603037388,0.877893755024657,0.47686623288255475,0.4800485931175704,0.9872625850927247,0.9990339749304341,0.15464939495527852,0.024299434317141905,0.9999999999999707,0.9831724845827525
HRV_HF,0.3900252855273626,0.7676922674263597,0.0010741899295830964,0.015152200719984606,0.009560323058778608,0.9974437877705635,0.9988937729117172,3.074948726543049e-05,0.9999950954469752,0.640222516257556,0.9999402411499528,0.4170176467508886,0.9924567412134655,0.35157150452816516,0.9978898342927119,0.9998196127148082,0.8850106174908787,0.9998561949906444,0.684510268178891,0.9999999999813773,0.9999957353751948,0.8169419174017611,0.45664089441181366,0.011835736580427626,0.8049959423489638,0.6730735669717718,0.8776829985858894,0.12087530523410621,0.9036538884937836,0.46451902859200045,0.9996938967281634,0.02786840414265545,4.6698329842324914e-05,0.7733692680297894,0.9999999728393631,0.9985409220730688,0.9999996224950793,0.9528830991058446,0.7570893742334095,0.8268892600622965,0.9999999774447782,0.9489825318506933,0.9999299609372361,0.9927165476041094,0.9860613307487279,0.9929683648979192,0.09279057592310015,0.0034601327738740537,1.0,0.7769122664382458
HRV_ApEn,0.01880137419798692,0.06348688430968723,0.0005872858147367348,0.24739076948070765,0.027564122165485865,0.09896440678301861,0.9132058561268946,3.2901466744635656e-06,0.23667929063520726,0.9965567701137871,0.9990753742098613,0.7636225523692012,0.9165326566518632,0.037572566827457105,0.9998367817717025,0.0015429168612068021,0.7961812099659804,0.43751666674819956,0.09164423895774253,0.9995047507389276,0.6857097175237101,0.9873324711551477,0.999961622274905,0.0006066758622943587,0.6087937165155276,0.2997871900613684,0.021751015059103873,2.846728870467189e-06,0.9721529497060051,0.5403167703397781,0.6693182919543257,0.895316541147735,0.0005831736343323708,0.9999999994614951,0.20940507355333737,0.9994734575789548,0.05243679859035739,0.9860173584115968,0.6310988385244729,0.17286996764902912,0.8428338619749164,0.5854703842513387,0.9998833145494928,0.999999999898595,0.13242051350024486,0.17219916833198023,0.9999999506058703,0.0009609652909626831,0.9993684391097837,0.9999999932058615
HRV_SampEn,0.13274569264055447,0.025738210672408595,2.3777321181773913e-07,0.008227623277782101,0.12172488818060023,0.8439098503232242,0.9999991295577709,4.089773185527829e-06,0.9776085209621008,0.9999943501739479,0.1521633928625958,0.5478067598183533,0.3692158463812999,0.0636616500559806,0.9999840829347301,1.7786839008761838e-05,0.9999999999999973,0.014482850370268785,0.0854258132013978,0.9655341983121005,0.4961562098321175,0.9999997895937992,0.9991710173432952,2.9648039043681907e-08,0.743879944295154,0.5371125608007672,0.005828527597430896,5.737712570371147e-05,0.9404384296009123,0.013557719678478231,0.9999999999847659,0.20181726620266288,0.25452263717579576,0.9998470517332209,0.9584340011745268,0.8359116862503996,0.9999999999993949,0.8383313658874044,0.06188915688857579,0.0014292729956038106,0.0013409953685982496,0.35240081426458825,0.9393809548575305,0.9999999999999962,0.031687169052957154,0.9189710350211362,0.9996263591499804,4.517223811503629e-06,0.9999999999999992,0.999999930579478
