Feature,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50
HRV_MeanNN,1.2533056005651264e-12,2.731050076687164e-26,3.871407879949731e-83,2.2268074758134166e-44,2.42219294292251e-60,0.018657482143275658,1.9128362866817417e-72,3.0567110978250583e-78,7.663340659230251e-72,1.6220927549962634e-48,4.952221407873449e-168,2.3407053630994062e-90,1.8334978093613467e-30,1.3531171907459737e-72,1.402279973693006e-84,0.0009971205599483184,5.436302857414643e-110,7.540970011704984e-59,3.195797380230418e-80,1.608124462736335e-16,4.049496615314849e-69,1.048329141594162e-94,2.4553187850444006e-30,5.785908698299123e-61,0.9609300855559909,1.185916970528722e-41,3.504850684068497e-107,6.216934881780543e-124,7.810537915115509e-57,5.913752759109792e-69,5.710326005074442e-14,9.22087128084818e-09,1.2845379330042236e-126,3.680605752224209e-74,4.685719166612074e-18,1.3181098438616046e-90,2.5280849094407837e-32,2.164669333135265e-62,1.330700022972195e-84,2.0338503430089983e-47,8.835819638405557e-57,3.3842815159000736e-91,1.626204841836832e-96,2.4969383704913745e-59,7.064175103761142e-63,2.8950505859439026e-53,8.248665578575536e-74,1.5443248401075492e-65,1.9933468837760817e-56,5.255081198874915e-25
HRV_SDNN,0.6359398031241175,0.7973696796281371,8.359549514978337e-05,0.14122952239993028,0.00711800566184571,0.9999999495771895,0.08365839567837374,2.089059776312822e-08,0.9999999983076677,0.9999896577111869,0.999970358898194,0.9911899458375676,0.9999998874341923,0.008031914328932507,0.99307228808655,0.5771999781554544,0.6973081191822925,0.9999866321522973,0.9995307704548795,0.9999999988262188,0.9999992480207798,0.998874065459945,0.908854670882647,3.7934846468202054e-11,0.9879652154876436,0.9997342476428724,0.9585858353417672,0.22868207510428545,0.9999999982877207,0.7375399975480157,0.9999800842267431,0.4886943453785024,0.00011890506174229593,0.18362878965053459,0.993837783336501,0.9781997228110856,0.9999999383311304,0.967381687442586,0.39007995587125227,0.5149540777090313,0.999999999997933,0.903157512397852,0.9999999999999722,0.9996633424268524,0.9893205673515585,0.9999999999999363,0.9675946227468643,7.374429648420783e-05,1.0,0.9999965005247283
HRV_LFn,0.19763821943254511,0.9999976208195396,0.01626439766904688,0.05821110606933105,0.6101256485923288,0.49778912625900784,0.3203781343864409,0.2221403666301517,0.5327649003861572,0.9994871496923787,0.9999854667072664,0.19799781433779823,0.7250851896233429,0.26259255313214863,0.9999999997941191,1.0,0.7549531295781875,0.7514470857961957,0.2714064181326599,0.9965449575593675,0.8269029070939036,0.02176688164186582,0.7272457242848127,0.9202229107227854,0.1517749215661989,0.46259466568698654,0.487239420114871,0.6942931389888356,0.7082958415870519,0.4804723006573697,0.9997649662473288,0.7505258777627446,0.4955608123197732,0.10041058578273367,0.9903033380873818,0.9999427508796468,0.9452251140183487,0.37051000045907434,0.9802163000074611,0.6609477807197763,0.9921152170235148,0.8877231514830747,0.9999808295289226,0.9640908819969103,0.30307293049816464,0.9896856655477485,0.8776202798447017,0.1372717799959546,0.9999778149800584,0.8904952086110961
HRV_HFn,0.957153029572711,0.999997408202421,0.012417201820227474,0.031865052971680796,0.07188318374743641,0.7154369020764162,0.17525491138684524,0.14838290724670894,0.9999999955543446,0.9999983781782087,0.9999999998656143,0.7265764791510253,0.9998122433418966,0.46980442372977066,1.0,0.9999959704206267,0.9999999955770312,0.9999998142555262,0.9207768445628296,0.9999999999997994,0.9999999994070723,0.9964196502930678,0.7532144356389976,0.2742114537045908,0.9950671314292224,0.18764031018315602,0.9998537288226955,0.31825789623256684,0.9999999983335391,0.17156892284365682,0.9998912914727756,0.046995039619373964,0.025013537309118563,0.9867531090683549,0.9999999999876565,0.994638772895265,0.938150817294123,0.7582405188930681,0.995115610720263,0.6321577754303094,0.9999995683041751,0.9967348952049917,1.0,0.9994899239851438,0.9981144188528734,0.1496483469499275,0.11312662024164494,0.03801485218504833,1.0,0.994757382376778
HRV_LFHF,0.9582518018946585,0.9999994789123181,1.6633911806543106e-16,0.25828810767508686,4.334450917975496e-05,0.4447366605348003,1.1099087781718465e-06,0.8901101693258688,0.9999977402353281,0.999977041212126,0.9999999998534822,0.898404674591925,0.9998994950454485,0.7181964539076746,0.9999999999999998,0.9999994190231823,0.9389042705782568,0.9999998662559147,0.6664124056417615,0.9999999999986651,0.9999999928250953,0.9785541485895555,0.9999998489877677,0.7728399276156361,0.7831256085213427,0.3171403832083157,0.9999670384311149,0.007398036329221596,0.9992123062139573,0.40867023999254276,0.9230095667108186,0.001037399128650862,0.4058042738768232,0.9999999399992187,0.6660867932817429,0.997989115018731,0.31461831859640244,0.3913461680186632,0.9980641390334891,0.6524570384227997,0.9995602379533919,0.9999998974132219,0.9999999995549773,0.9999236774792225,0.9830055564990356,0.28613915834599635,0.8065390668039136,0.8469798727125775,0.9999999537745324,0.43530716863903707
HRV_VLF,0.277411519925745,0.07793186335069281,0.12286278034645154,0.015198633058842748,0.06348529314540392,0.9598635666628554,0.18081509711113902,0.02658832662395812,0.1959015794011884,0.9479252507193596,0.04424034434939513,0.575550258453347,0.14414729997529824,0.1658641940646552,0.3886282541525527,0.8134066515293655,0.9999991827647549,0.5577737238147764,0.3770729500583438,0.7222541428185376,0.7796565237357787,0.12889452631705825,0.5284924641774422,0.039569929972578,0.6071804373383938,0.7280490495604366,0.04749105773232646,0.10227395380150987,0.9646413530580636,0.3103842785269832,0.8549565435598709,0.8251770020695153,0.10359542533626347,0.08418139144492752,0.16260220922589547,0.16324375460337204,0.8075326211524648,0.9007652508150586,0.1062412900718681,0.4432816264859851,0.978297816992058,0.41160383868805656,0.8948936375785608,0.24250170353216133,0.06523353981130513,0.6950327052270331,0.563431010938045,0.2311429794804824,0.2370803274609939,0.7730873491484982
HRV_LF,0.7323087155449521,0.9894205789552383,0.006146644356259898,0.08619244787424224,0.9585230380343542,0.9997574035853661,0.9292619647247178,0.12511707261709976,0.9999997642887434,0.48304106569490635,0.963848465494019,0.997897975228125,0.9999974439336117,0.9015193983604126,0.2056007427780247,0.9999999999999996,0.9999994236637466,0.9999033914286878,0.29091363460713426,0.999999937146643,0.9999996093506889,0.7229993720593682,0.4372370596004606,0.9980356230446149,0.7062139634938728,0.9433722185556355,0.6860098705302967,0.23822033879206672,0.662768932038698,0.9656944008807901,0.5400854239675157,0.9515457649688789,0.4731375938139556,0.8572073880706492,0.9999750932911864,0.49211098668675346,0.9149393078810824,0.9980507187633741,0.2832390672875878,0.8630152073123222,0.9999999832540379,0.9776963059218008,0.8213113295920603,0.8562008543470937,0.9993050793551463,0.9997413965263147,0.7581000763398953,0.17162298524890007,0.9999999999999982,0.998577526287472
HRV_HF,0.8748857351424584,0.992932547245779,0.31053101683721784,0.2323458221535188,0.4141660932157887,0.9996170148420355,0.9999834211182501,0.16047897005324405,0.999999849969075,0.7113601589163396,0.9999964831837116,0.7452466366077228,0.9971381295218223,0.6791206393555629,0.9999377548777252,0.9999601057913914,0.9824264803259365,0.9999916810678615,0.9398884969846373,0.999999999999251,0.9999997069039909,0.9900118244453736,0.6385487112340813,0.60144852269593,0.9517308124251574,0.8686804132809877,0.9957934733074016,0.5473571485770543,0.9670349428322836,0.7577749711297137,0.999932331458865,0.17163353030174572,0.03471323960180626,0.9405670233318036,0.9999999970957725,0.9997645884592848,0.9999999925574572,0.9886526106276718,0.9298469033225092,0.9241064936524448,0.9999999972054364,0.9871389941554296,0.9999902414141839,0.9996902915618195,0.9942180376592823,0.9977896813057863,0.319691765336686,0.13668235105605867,1.0,0.8789441379502443
HRV_ApEn,0.16222264072053483,0.451791629116976,0.13767763743116615,0.9234021875080203,0.5599526879583618,0.4244907711849395,0.9947815108265208,0.009382409050711762,0.6033422287402123,0.9989034207758757,0.9999670548294317,0.9271447427538635,0.971109942811592,0.5354489080385649,0.9999884554055595,0.10677530770386771,0.9516936143056927,0.8284371922203031,0.5750658563571958,0.9999531725455979,0.8850220410798693,0.9995698200154046,0.999998503733797,0.1559200256880891,0.7806185469446629,0.7687340095848961,0.19899225600726184,0.014894734940021965,0.9956701166985629,0.8904516925009973,0.9761204857394153,0.9913540088213437,0.0524177628929237,0.999999999979055,0.3642739595028002,0.9999113940280169,0.4699803515610903,0.9960488658633088,0.8517945880146157,0.5793655759735432,0.9447901270396009,0.8041221014333435,0.9999894966876022,0.9999999999993998,0.3457688563684862,0.3206095581868762,0.9999999991209791,0.06182676463785759,0.9998446561052623,0.9999999997222075
HRV_SampEn,0.5847346956479179,0.41439592885593457,0.018669415552128008,0.7085876444439532,0.9323553222335368,0.9814803123703315,0.9999999978926909,0.011731531745628306,0.9996831539728382,0.9999995464198167,0.6343315027979637,0.9078956387925677,0.7649623623711252,0.8627286923746715,0.9999999284026608,0.03851158767605677,1.0,0.27249016305549967,0.7483643028682327,0.996047610226782,0.8653416945237495,0.9999999999267309,0.9999856862597759,0.0069905184970659555,0.944062510865024,0.9705436762101233,0.21411139544088154,0.28840487191181335,0.9919650888568127,0.4307213788005546,0.9999999999998437,0.927188692976287,0.9209855368313677,0.9999975255390856,0.9945860148502182,0.9532178986662,1.0,0.9581874658828562,0.3769176862102754,0.0745034322962077,0.07785350732283129,0.7212060594299332,0.9925847927046368,1.0,0.18406320344003563,0.9863241328522512,0.9999986884685235,0.011916221487664724,1.0,0.9999999998876415
