Feature,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50
HRV_MeanNN,2.2892124870092833e-25,1.6905943839115161e-47,5.431248019240781e-107,5.816669882026787e-69,1.7510884944884106e-81,5.8379421450516034e-08,3.117771775782091e-94,1.6333081094114104e-95,1.4820270048652917e-121,3.2781025896004316e-61,8.724902091734797e-214,4.632847389653361e-113,3.6471423726688907e-48,6.7615518222163e-97,2.769188444601612e-110,2.491298833097641e-22,9.137778731399586e-132,2.5555091240677952e-80,7.665302247256528e-103,4.620215748912369e-36,6.16328321154503e-95,4.2720586893421705e-119,8.801962109758149e-51,8.437765875596696e-87,0.8585016071798103,8.109239449158858e-60,9.756937289004546e-133,3.7156798385332806e-163,8.6369275803401e-78,1.4593372349882698e-90,2.0703170680973056e-24,3.8042085142423733e-22,4.283185007972666e-154,6.10456644270066e-92,1.7750064429013875e-32,4.233114156890989e-118,4.551773922410711e-54,1.6270455378052967e-87,5.326942248757673e-103,1.9292004779735366e-63,1.138096404386659e-80,1.5590232975411052e-112,9.178559572974627e-123,4.675253129181985e-79,7.925386392690691e-85,3.0135378892377877e-81,6.797438637650109e-97,8.790526791322696e-85,7.266388736783264e-79,1.3968321182406088e-45
HRV_SDNN,0.3831834831262557,0.44699017625421705,3.5639969270998513e-10,0.0072655094340286904,1.0660965315118216e-06,0.9999997764441122,6.553841081702696e-07,2.46239609585019e-17,0.999999513421949,0.9998690040898008,0.9840057045159926,0.5058082706096885,0.999998650836619,1.9770774849190457e-06,0.5361904451590858,0.040234918973772245,0.0297093377220586,0.9996443483465314,0.8898115854869527,0.9999999785555974,0.9998062784682649,0.6820967833593825,0.8256760140354528,1.3618713333395214e-23,0.9852982357502562,0.9277624311254916,0.17900756562034775,0.0005385141842346815,0.999998381875465,0.10733801691441837,0.9998427205681597,0.2189171586735857,9.482283871276853e-13,0.0006215033041310017,0.9909156339476198,0.8686676151260947,0.9999906837887147,0.8321715951044185,0.13395911940473798,0.16740495381531045,0.9999999996664433,0.22154235072513573,0.9999999999228923,0.902373651586927,0.8976239317622632,0.9999999999954838,0.7362633454914636,3.976764977620631e-09,1.0,0.9999860208119857
HRV_LFn,0.04750169684004434,0.9999164202320722,4.209860353518544e-05,0.005580138787737685,0.061494489677633865,0.3301566540208439,0.012198267461851032,0.01750320254824961,0.1989225336711365,0.9987235161487954,0.9995571970324757,0.05558268643928692,0.5505322083309758,0.053089106588251556,0.9999999802237133,1.0,0.3309966582676858,0.4869101268544653,0.03119389426457381,0.9799855428188683,0.5792604614340392,0.0003113752248176007,0.5437024031563389,0.566664427108649,0.03773712357664754,0.20332945677164627,0.09704767798503297,0.049046326380877046,0.46240366468274924,0.2263519950634149,0.9984960653327529,0.364566946085356,0.17778974740426412,0.018960708126626088,0.9654522893644566,0.9989067761762139,0.6896606235394465,0.10487263633909422,0.8952230671791577,0.40000979532447845,0.96936401779994,0.5956453928292501,0.9997901402463649,0.739712010476945,0.11618070995837954,0.9550690332584273,0.43647337318348123,0.029484182711801428,0.9998488799097819,0.6541746874237174
HRV_HFn,0.7093072741128186,0.9997635153096683,1.0747212657042133e-05,0.0013645450138248434,0.0008941410686836808,0.5391667256654591,0.018451830440963303,0.002590954313910111,0.9999996174079342,0.9999940186752244,0.9999999830602795,0.46974622631285134,0.9992069026125461,0.11929453476938229,0.9999999999999976,0.9999183508022143,0.999999917720967,0.9999978020992784,0.6467936724473464,0.9999999999947077,0.9999999772052786,0.9231402751256538,0.586222893350919,0.027374546269494402,0.9644719629622874,0.039630402836913124,0.9966041796791195,0.0026362957581527236,0.9999999778084245,0.05267015124127934,0.9987295570469041,0.0006931749028815671,0.0004909863891212278,0.9332025802636201,0.9999999998241608,0.9312334405775892,0.5472278979043846,0.4930905224663994,0.9482744475352501,0.3548324423334829,0.999994257892273,0.9814008809508463,1.0,0.9876122023080115,0.9911105343962435,0.011139426444408783,0.00954771271883717,0.001959318671844646,1.0,0.9781178778216946
HRV_LFHF,0.9215228563701772,0.999975659172666,7.188171522638961e-31,0.12513274616330533,1.1773929510763572e-12,0.2732257033281678,7.909606722775385e-16,0.7842523968415349,0.9999933806038114,0.9999239067074834,0.9999999986528559,0.8666949219469711,0.9998197821985368,0.47647728959646524,0.9999999999999994,0.9999772950405541,0.6154315874866139,0.9999997424551459,0.26564469570228894,0.9999999999912678,0.9999999814529315,0.7353055838798019,0.9999997111666944,0.5914974240681925,0.7748098548434561,0.094504934823022,0.9997835499583486,1.3874656753139697e-08,0.9945117075698164,0.32234087877128803,0.7899117020276814,5.646385267289119e-07,0.2698212608677911,0.9999999164307605,0.6539036306767052,0.9703540323448745,0.010455627777353814,0.09830837686720235,0.9870047906592355,0.42851713651373213,0.9989964183830948,0.9999997872726363,0.9999999981751448,0.9975823972380048,0.9413333477062878,0.01860728560279771,0.6053525090173288,0.7855634260149772,0.9999999137179743,0.33707242656090763
HRV_VLF,0.04287959077856211,0.003987081996975708,0.004733106506033561,0.00014366687744102734,0.003469105989466009,0.894788969894187,0.033065610105959146,0.0008968331384200725,0.036663416328844185,0.8879724470249617,0.0023079069874672137,0.23041505069143714,0.04449740301864948,0.0332651323196531,0.1269009324124609,0.6232425236970431,0.99998419544965,0.3026808963284945,0.058216147236468084,0.48073591300013724,0.48443845476720104,0.007346405506089787,0.23791631968537502,0.0014432280768987204,0.3619518914692912,0.4506956695413764,0.0028905642882954795,0.0018023260085150564,0.8969272179213744,0.09248252930083826,0.6870582572065769,0.5021231120718227,0.009647628183746898,0.010289419769631165,0.03735317516856899,0.053834099490637534,0.3623489156615005,0.6329544097587803,0.010981044779901082,0.18846831233969463,0.9073169789571228,0.1372075138075936,0.7079441163543021,0.05894140118172406,0.004547083351285366,0.5157367935716729,0.1432903803567331,0.05582215368964477,0.10606996173629146,0.5519727080971866
HRV_LF,0.42325078462016735,0.9220626999120216,2.8363430280044792e-05,0.007390551424022206,0.7394634361596979,0.9992242550158105,0.7146329807469962,0.01569562648307223,0.9999966526778424,0.36748089836645215,0.8875020683321877,0.9891914862046883,0.9999909120212931,0.7502519063975722,0.08103866676663803,0.9999999999999971,0.9999874653439698,0.9994872314624708,0.011478058756650486,0.9999996027147555,0.9999974580261387,0.11886178068101742,0.22205908295011673,0.9694686310985993,0.5360327631344759,0.865849740794395,0.36013671918080487,0.01927294755988641,0.5242617416739428,0.9056413226359864,0.36023264213022765,0.8204483578910533,0.1575473931271524,0.7356030228697994,0.9998434229033515,0.3489668481457979,0.7780257256283938,0.9831830904031513,0.1054457531335426,0.7457653148540895,0.9999999395970494,0.9337064231050907,0.6307588295397437,0.6541232865693762,0.9956473047225431,0.9994221572358996,0.370343684987167,0.05875135854814461,0.9999999999999905,0.9932617397232465
HRV_HF,0.6154769753638722,0.9231571772836639,0.01980968163845615,0.0552156959414129,0.06637403141668656,0.9987680301440328,0.9997705008382931,0.002177879814484708,0.9999987232828498,0.6694626993553978,0.9999799343930016,0.5550262683597006,0.9948260189831005,0.4830354136069148,0.9994352764477131,0.9999001130030617,0.9412304087897194,0.9999521407546461,0.8189984640147547,0.9999999999948094,0.999998502907455,0.9302652005076906,0.5305015892549596,0.10288576865009588,0.881306385121456,0.7635679507462634,0.9606099848659343,0.25602341618345775,0.9354887793980098,0.5896066881562176,0.9998307143631738,0.06313308505000152,0.0010089427816725456,0.8588994928479683,0.9999999888058095,0.9992778124351711,0.9999999182228523,0.9723508104402372,0.8435888590099634,0.8726719656794668,0.9999999901377399,0.9695603457941033,0.9999675345364635,0.9977469914245111,0.9900943396091288,0.9955064267379589,0.16286417521113467,0.019316680868133918,1.0,0.8225722698450116
HRV_ApEn,0.05002517360781522,0.16688996066168488,0.008222033904743705,0.5649463531977664,0.13620318272916743,0.1975329248993702,0.9675269836215543,0.0001173718872589987,0.3723679108818261,0.9977972894724441,0.9997363605749662,0.8446367936890369,0.9439701942318051,0.1498459295211903,0.9999412753719212,0.011177042120502285,0.8775604320403401,0.6124093224705536,0.23422578753565343,0.9998005744157353,0.7796619918982541,0.9963163261561054,0.9999890565829664,0.009070782594145873,0.6828143875150299,0.491651288395407,0.06029733645345966,0.00015351410222563756,0.9861039667452608,0.7101083929335181,0.8559828303998623,0.9562520035624974,0.004584529520253685,0.9999999998518615,0.26625826043573225,0.999736259886961,0.15723028527295216,0.9913876535755946,0.7321043321623122,0.3131827746256754,0.8930626687543854,0.681710471944861,0.9999540921314309,0.999999999986744,0.20372020531595308,0.22544313559315876,0.999999989828511,0.006422540517077306,0.999634760718747,0.9999999980752027
HRV_SampEn,0.2796521181906184,0.10388232506818483,4.771560724736186e-05,0.10906819711666517,0.45958466311280777,0.9256201893663406,0.9999999151786159,0.00014881690159921742,0.9949802805131861,0.9999979115774911,0.31576774980205946,0.7273747365851735,0.5354226420306125,0.31524802060191937,0.9999979725305277,0.000645207301906319,0.9999999999999999,0.05952776210708709,0.2888570431682141,0.9844759339458415,0.6689519708510795,0.9999999901504375,0.9998197085342025,8.946354626479583e-06,0.8485841156936667,0.7932167419589142,0.03306089230770549,0.005222006885870426,0.9713215358829191,0.08004101961080598,0.9999999999975759,0.5330075465309945,0.5675989206594023,0.9999684336077307,0.9803856870631905,0.895855486271902,0.999999999999987,0.9007156002024387,0.1464494931484452,0.008680512248905384,0.008689174564220298,0.5029438532929846,0.9717063780507645,0.9999999999999999,0.06995514656354304,0.9575676033545879,0.9999544984737677,0.00016036390417947186,0.9999999999999998,0.9999999942642089
