Feature,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50
HRV_MeanNN,1.2302996789612869e-126,2.4840904226471e-187,5.0279180707375044e-177,1.2461715572748188e-214,1.2039701363885426e-141,9.019976332153209e-21,3.6040908000338324e-177,1.205157112896322e-149,0.0,1.195041386720039e-95,5.412234060135224e-286,5.8900412510272275e-201,3.315205948835659e-101,6.193293148158715e-180,3.5686601600391937e-300,1.0419973327429156e-96,7.2325685596948905e-217,5.0914905074712065e-124,1.3919279588845205e-186,1.947507368324677e-104,4.555868509483811e-213,1.2308404415950084e-240,4.464772218866413e-141,2.7424888371852083e-143,6.29262063195076e-163,5.450502755195738e-133,4.181502248588746e-213,5e-324,1.1558419860655097e-142,5.909872791986943e-148,3.7657305963329327e-63,4.2592903584401e-139,8.242648305644255e-281,6.132244363982673e-137,7.068341673985092e-128,3.7820272796093623e-236,3.0924587362906506e-113,1.3430963420713812e-194,1.6319046011555355e-155,2.491969201172219e-112,3.693360743526118e-184,2.6733693376606838e-204,1.0066570012906399e-190,5.0207568471976065e-112,9.706514222864751e-170,1.6374738485299095e-184,3.616746774451252e-146,2.9694008931049156e-198,9.281853045585638e-132,6.57144827422237e-134
HRV_SDNN,6.226681826322028e-10,1.782872854628248e-12,2.4032387373333968e-26,5.289743856688117e-44,1.4950006427086776e-05,0.9999934390247518,4.3473882226992946e-05,1.0838674810457326e-20,2.469644274126841e-08,0.99999999999809,0.32121858331676534,4.39594023393215e-06,0.9997116237405181,4.036133584567816e-29,1.1885759964428557e-33,2.1609629024432723e-07,0.00020516507597331417,0.26880587281073676,0.13311341738101498,0.9935374029558531,5.675947155015018e-05,2.7420658190714038e-15,8.282860730924776e-05,8.171291789370987e-47,0.09845867858224523,2.0080429720124083e-06,2.125776071052941e-06,4.004055990910822e-20,0.9654038053019847,1.3472089112022874e-24,0.4207681784704452,1.3690813383974568e-09,3.6109100137340685e-29,2.309510058689625e-31,0.9937876881989655,0.9990573955674567,0.9999999972175502,1.2640714983354316e-08,7.490557224622966e-08,1.0807697244343096e-05,0.8787180266971976,1.8455554193009775e-26,0.9999999810589629,0.997756501962448,0.09888364698922265,1.0,0.3126601777766779,5.613532513449534e-45,1.0,0.999827284799701
HRV_LFn,0.01644530654267133,0.9999999936394948,4.919631190728288e-08,1.9316255680801234e-05,0.09702820460953605,0.23598319034860582,0.15832208420988697,9.174589385210722e-05,5.69195879823804e-05,0.9999999999380145,0.9902646991030137,0.031809708875758895,0.8731373828520843,0.06708512908457213,0.9999999999574153,0.02061399913383841,0.021473224013193768,0.4860410604276926,0.034543347971920456,0.9980972112070345,0.901861148546985,0.0075937192352964296,0.980280278847032,0.07527813673868823,0.026329567350031245,0.3615985997436659,0.0003657731110713636,0.04535751936222332,0.9998472322826092,0.29191143316090096,0.1600238606852349,0.003430846937726042,0.0004531544864615194,0.9741267831187247,0.9991979374113861,0.9992018126922735,0.592422156912521,0.4105484212009439,0.9979644260057123,0.5588058686237112,0.9694976865568293,0.49484354639100175,0.9999996497019433,0.9587036878814225,0.533779721817825,0.1579206679513786,0.47748896672843233,0.0019634792507884327,0.999999998583429,0.001735557005003619
HRV_HFn,0.47838306257511604,0.9999999343488196,8.978482579778397e-15,6.134418162847074e-07,0.0006731560856600664,0.8594861802377507,0.2171543577554213,3.91396010514092e-09,1.5969861915137567e-10,0.9999999999999301,0.99999993353506,0.0006561892441978468,0.9999992182998998,7.370123620685811e-08,0.9999999999999991,0.012730284048072723,0.9999999996570256,0.9998707885727366,0.7605792842014213,0.9999996649466629,0.9941394027893756,0.20110869563534584,0.766536055978658,7.980394350305362e-06,0.969502921630388,0.2869184174182392,0.9326165124504239,0.0006252737106715182,0.9999999671739468,0.01990265494517678,0.004306339633842933,0.02654473860813853,6.387210047777823e-05,0.9870344899331462,0.9999999998270334,0.9817187256584717,0.22567389887311362,0.9189720798047558,0.9427967535634325,0.022536136952372467,0.9999187957832947,0.6251444914106248,1.0,0.8345153621666165,0.9969614332129273,0.10245527827891168,2.5417089211600805e-08,0.00036908923188636305,1.0,0.9999949160670554
HRV_LFHF,0.9983138044367948,0.9999999998291544,2.0253650639695594e-68,0.012798070883984193,1.1175398169050039e-15,0.2820358527046031,5.101296553042238e-18,0.91315685138946,0.716206969268762,0.9998061859898699,0.9999999998393687,0.7047705762490692,0.9999999998048522,0.0018839011792623867,1.0,0.025001108822111803,0.21684254845566725,0.9999956176528363,0.0033767307114918274,0.9999999995973683,0.9999977260274894,0.2464738955632676,0.9999999987236217,0.17363945970818773,0.9805530250888072,0.3950004003475934,0.999977422817928,9.692033046800847e-11,0.999672270705896,0.45790694908456847,0.19435801411210124,0.0006027856918628725,0.952021017652121,0.9999999999945912,0.9999999956072969,0.9851271424289909,6.1367589453745206e-21,0.19508075778608086,0.9919387789988678,0.5610648718512401,0.9998820641124433,0.9999926564825065,0.9999999996081249,0.7919110614953032,0.964029656146974,8.838588517063268e-15,0.1778817918812039,0.4352058406204648,0.9999990023994167,0.9723826728501396
HRV_VLF,0.03558172602967165,0.10891346902366468,9.905122586867779e-12,0.0003476111184330917,0.00019938610397076363,0.05666035282273129,0.1752209469240122,0.0004266250108448012,0.0023003256572295392,0.9746391989001376,0.010620871531707233,0.27670932557406713,0.01648801135185306,3.331939984136033e-05,0.4609894347628242,0.034499371684307716,0.9999983634972094,0.002499346718583847,0.005139842181413261,0.06326967455604462,0.015352169510280766,0.006218022528236157,0.009666254087679987,0.005297448094840064,0.07900446177547406,0.002802347571948084,0.004735394371922897,4.377785205294146e-05,0.9534668693594623,0.13577302045927353,0.011160259079087876,0.00019365718818347238,0.00016837536679457482,0.00327932168534921,0.008980754194681681,0.0012734494349982495,0.1578560820278064,0.18877085067216798,0.16388562509691496,0.014051904246979644,0.0003034702874620281,0.020422454509352095,0.9751896842219725,0.0028248970373736517,0.0035656792719868124,0.9017926171015566,0.16676055354050195,0.008351333703014142,0.01408496831198401,0.0019005087706082818
HRV_LF,0.0047702273421559895,0.8227622168291138,3.480434043841805e-08,0.00046602976283517856,0.7025184219153933,0.6858217272287397,0.6499070763649133,0.00021184157297142318,0.9898355542872054,0.2722283014228958,0.7486901139680522,0.9680949588530166,0.9874303558433214,0.5197972272861496,0.08923144050904387,0.2265032249257946,0.9999998648113119,0.7712313291770712,0.0008423052312739207,0.9064878029516888,0.2260259620199398,0.03319114790880282,0.016056261962697195,0.4895131719149571,0.9125716307515767,0.9851283281532036,8.207189104344748e-07,0.000638340324916596,0.28273327996889475,0.8481089596243176,0.7494229682016124,0.01954607272497548,0.0032644534385252314,3.3256804359569232e-06,0.6453840313524459,0.886794326699285,0.9855434519958814,0.25664368441700935,0.8473463641818557,0.4104691514381613,0.004663056336987765,0.10939717233587645,0.05648894827150089,0.5300133083576356,0.8885486610596292,0.17111067245813577,0.82106068783818,2.384209649377313e-05,0.9999986718829628,0.9894967528234406
HRV_HF,0.10267358080509044,0.9357341664707388,0.0004741880011269892,0.00033880768755431215,0.025351738553254857,0.998856216897865,0.9999876473617816,1.1580829355936637e-09,0.005940005513900021,0.9999984480271034,0.9999953942909685,0.028973269954621073,0.991662295392216,0.06940837302803092,0.9999667485468303,0.22534659482157976,0.8321597489034587,0.9762087777228721,0.9307946703157397,0.9999756764697928,0.9529619360948641,0.14579474488295938,0.0893337008908482,1.5484230763871587e-05,0.9895389838568478,0.06267812533153048,0.5113497876379434,0.9049252356670049,0.6870834573055304,0.056423166083973256,0.2240950931327163,0.16494546018930045,4.510287928076972e-06,0.19744591074472856,0.9999970749399202,0.9999999527276865,0.9999999450427731,0.1166838262754656,0.1184739383468333,0.27073943258493677,0.8233218008433709,0.3487529170922998,0.9999999928665645,0.9992509203631477,0.997843984973789,0.9748007152019902,0.10444706195227767,0.026934461778420286,0.9999999999999968,0.9993456695571412
HRV_ApEn,0.7239550677239215,0.31106441127554907,0.0007853425872804915,0.029160398032349454,0.6437999572072461,0.3747542071211104,0.816396017660037,0.024166720019453827,0.9277536198497849,0.779730529636729,0.9999998286344584,0.9508831919353862,0.9999079835582676,0.9981929046722234,0.9999994664424509,0.04701695662224143,0.78255441734958,0.486377477045246,0.1310147317334962,0.6501053644197066,0.5648252000348403,0.8980755164636034,0.9990837318296166,0.023202422730866385,0.7898479039388757,0.9370555215200287,0.09450891224394035,0.00014170320546133734,0.7422931014344043,0.08173980906493115,0.8769380381144474,0.5963705086235165,0.015847530028621055,0.9999999999745113,0.9316779807534464,0.9999896766750278,0.02370314826504706,0.9190322303842945,0.6044446686870075,0.054756402755699,0.9999999999999968,0.999971001831637,0.9999989574932029,0.99999909747242,0.25735840562318507,0.9998405518888469,0.9999999999999906,0.12065428603925152,0.9880101579225137,1.0
HRV_SampEn,0.6577679539358161,0.0016148328294937155,0.0003443580450751497,0.0007216851271285246,0.22488645638788773,0.6806504020197923,0.9999999991412585,0.0720752157119127,0.3425963939727057,0.968568087221164,0.9992298004582757,0.9897365002084283,0.9995297310031895,0.9364172455431123,0.9999997529965865,0.03837831591372102,0.9999999999999976,0.7514759519608756,0.11587912723454656,0.5394262665372184,0.3307200623587724,1.0,0.9999804367080607,3.078327569314089e-06,0.9997491053697025,0.9698234236228204,0.6857376466312477,0.00023449111935533887,0.9381792911588996,0.00327221299351474,0.9999999999956761,0.10756770434189693,0.525966963979163,0.9999999997850306,0.44460517458179993,0.7005217505813308,0.9999999999999774,0.17478151887796695,0.42499006044685594,0.07928093657821834,0.9999887654246523,0.9999995514415083,0.9999950075686701,1.0,0.798425415172521,0.19264809993480542,0.9999958978281589,0.02421361341285115,0.9989689262698658,1.0
