Window,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_LFn,HRV_HFn,HRV_LFHF,HRV_VLF,HRV_LF,HRV_HF,HRV_ApEn,HRV_SampEn,HRV_DFA_alpha1,HRV_DFA_alpha2,HRV_SD1,HRV_SD2,HRV_SD1SD2
Window_1,1083.8770604395604,60.55615995022546,84.26877983825646,0.4234826354148059,0.33154555886582115,1.2772984710260962,0.004651259966123977,0.010525754634138235,0.008240638247756256,0.9261193831377335,0.9777680799873899,0.6914363752388625,0.7294315976908882,59.69671708775234,61.492455473346084,0.9707974194269717
Window_2,1106.5498154981549,41.63019477331305,24.747577290351032,0.44825111510576643,0.17234787573159985,2.6008508268696917,0.008187487143014722,0.009905752867088155,0.0038086585992363237,1.047086670297995,1.301870307695212,1.2297978904197377,0.9875085507813781,17.527118617610824,55.93007880091671,0.3133755394838376
Window_3,1145.0401101532566,34.896182577976404,37.13704054780131,0.3510912909663294,0.43256887158771906,0.8116425245248672,0.00797002724980789,0.01598365212209863,0.01969297029065278,1.17068804923096,1.8695591853070102,0.9599385582125807,0.792282962313483,26.30881100300463,41.58788033294011,0.6326076441594083
Window_4,1161.7673881322958,61.24002733380434,88.7470481274198,0.29808420747132447,0.48952726229777543,0.6089225880335186,0.00861903409209848,0.03228312008386369,0.05301678853484516,0.9697547568895515,1.0615488712912222,0.680282222128847,0.647033029842373,62.87647255791135,59.7587936468794,1.0521710483222708
Window_5,1165.1872568093386,57.25953521562651,87.38154158437504,0.44192792662434816,0.36315783487798026,1.216903186937532,0.010453484936120014,0.029085533684592126,0.023901271684388475,1.0927422356313605,1.3902547623359878,0.5646956972159446,0.4100037044445329,61.909114214952105,52.44216464316048,1.1805217163747703
Window_6,1140.4460877862596,78.7471672992773,121.53325645320284,0.08200313239365788,0.7579973361824964,0.10818393215819257,0.004516936881917709,0.018348343829373857,0.16960322538973613,0.8513791289375883,0.8591536693595909,0.47554704558594196,0.6683997882544194,86.10208874141756,70.90611719467087,1.214311150405071
Window_7,1144.2927003816794,88.94123589920854,134.79680155027296,0.3552161244108773,0.5318691533754656,0.6678637446005774,0.014172046504466837,0.08192996735985167,0.122674674321258,0.8471681296263087,0.8069594638452621,0.4875526600175613,0.5020766780289999,95.4987848073909,82.07732201856992,1.163522181995465
Window_8,1137.4910884030419,72.32452059273876,97.08174282954444,0.5894850877660095,0.2415183422819996,2.4407466621219185,0.00958951234047807,0.034785962784746,0.014252180828347026,0.9569705555715582,0.9958378185304686,0.636183941557631,0.6682305643434738,68.77850118317821,75.94238168530465,0.9056668971508869
Window_9,1123.8986137218046,91.49894679089694,153.91852084499018,0.06414873811417302,0.7704373905122885,0.08326275295584819,0.002266832195262893,0.013327199922229933,0.16006196587442836,0.7240417466559039,0.7008200612368,0.31481067545888536,0.39047161030047034,109.04272486480235,70.10612078158321,1.5553952158403797
Window_10,1122.797227443609,54.760844902018995,86.16400520971318,0.11176357630206506,0.6379817227374113,0.17518303788158232,0.01598790920454094,0.01360325481511341,0.07765166639197535,1.034264906904157,1.167517089346074,0.3991100723650446,0.7710430236803529,61.04243475219355,47.894765354136965,1.2745116152222873
Window_11,1123.8251879699249,32.50177506436867,21.338821376998165,0.5584561828883322,0.14084099872181471,3.9651535274283276,0.012347591201734988,0.02344286769105356,0.005912221942704412,1.0727405376715176,1.6716928061805334,1.4296040116933773,0.9330100075364549,15.117361180520934,43.473402077041975,0.34773816766699095
Window_12,1133.7890625,36.250288729469986,35.37751845990868,0.46747005679148834,0.24533759769160216,1.9054154813202109,0.010599799371234819,0.019972699437523743,0.010482070516024778,1.0764085702289594,1.7157071060281448,1.0037755765824004,0.9264325960515059,25.063059517049314,44.772724902792795,0.5597841000623563
Window_13,1115.292677238806,89.15474418773807,103.35657245341321,0.14907252268432117,0.48484321536954966,0.30746541966292634,0.011839594552985075,0.006736652506865876,0.02191027698090814,0.8072867813356717,0.7836762473211616,0.7165063710508974,1.0819067161244964,73.2209221118078,102.7798980818138,0.7124050858030938
Window_14,1131.0813210227273,64.79849072848874,27.644454303367766,0.6287872335965343,0.1213489391095829,5.18164590651027,0.002162729725452898,0.005618168400223574,0.0010842439837822288,0.9473192029315021,1.0588456175400303,1.405137805551927,0.7709159853314266,19.58371939540172,89.63539367549996,0.21848199235113683
Window_15,1175.919660433071,44.797803979161024,26.35539062790488,0.4884252030600013,0.111360682627292,4.385975296996781,0.015203469750495321,0.018751260899330456,0.004275277362407866,1.0808077785562102,1.5451003761228514,1.4711717329367193,1.083220288443255,18.671858398470366,60.424444972376726,0.3090116658416355
Window_16,1157.0707684824902,42.406498278224916,37.64122754315819,0.32566615972952984,0.2911818236369052,1.1184288760263608,0.009421540815576156,0.008329725273604635,0.007447702265341286,1.1738114200288203,1.5745780473166076,1.075512008128548,0.8847374154846958,26.668134823054807,53.79963288393608,0.4956936208205538
Window_17,1170.7062007874015,41.112567361986926,23.09793961405488,0.45016847683246747,0.14840747714760114,3.0333274676231095,0.01030338140678589,0.01163652849653213,0.0038362256039735855,1.1587815977767395,1.5133392445148064,1.2397301050001857,0.9863493595903207,16.364849823755105,55.893539143491346,0.29278607285437475
Window_18,1198.7951807228915,31.516700237026953,24.13206594472037,0.35257920712687857,0.22432405108214803,1.5717405486661935,0.012670897332556575,0.010649862340639563,0.00677583991179538,1.049678172770812,1.9633397841905966,1.1484631073931981,1.0066201456620318,17.098363932682442,41.249234334189055,0.4145134863390814
Window_19,1196.5832078313254,24.961294671160648,21.185896310127113,0.5758908807761585,0.27148719862821685,2.1212450667510168,0.0044653628180847255,0.017135591391344848,0.008078081905732089,1.1549291289064416,1.7710792639905164,1.1160808325981797,0.7790633534642195,15.010782316998675,31.931248573600495,0.4700969422601596
Window_20,1189.398655378486,21.778107393028,20.114722239724067,0.4854965345721909,0.3236542430915172,1.500046870804999,0.012869381339946777,0.033371415878894806,0.02224691543203984,1.2014106864384915,1.7306717772482167,1.1091422779587328,0.8089877020296232,14.251577942132414,27.234409633635966,0.5232930742339627
Window_21,1182.4666501976285,57.009808287838,91.43303496954785,0.109859823969836,0.7033253434743976,0.1562005762896771,0.006797745059077669,0.01599289130433561,0.10238689052386384,1.085541806621496,1.1672263005180235,0.3414541934984683,0.5066975899438322,64.78144764478763,48.21561927407257,1.3435780483612527
Window_22,1180.366847826087,23.646282771731787,19.09704607377276,0.586306033453363,0.19630895280335528,2.98664948837393,0.013459789372837714,0.037032772699691845,0.012399437176625033,1.1384830035147857,1.6129405429853025,1.292976364137726,0.6831785368987455,13.530483627152135,30.649422728418212,0.44145965641978113
Window_23,1183.887104743083,33.17445687207015,22.929504233705575,0.5072440199043344,0.24789964300016737,2.0461668026847137,0.009512225865947136,0.02053151768616046,0.010034136835384913,0.9653626145520064,1.5512559570513644,1.4604181150872821,0.8689130247943498,16.245870138948792,44.05249682213289,0.3687843212279975
Window_24,1191.8108814741036,33.394491518454736,22.080507877424377,0.44178128407982586,0.1437688242504204,3.0728587117768966,0.017015623291941954,0.018262084465827534,0.005943027707664238,1.0289396240706945,1.6429776415539517,1.3259304716148028,0.9510685860588455,15.64332823135363,44.54456333257696,0.3511837822846751
Window_25,1200.8659638554218,22.178690569672526,17.338476157994705,0.3624909443759206,0.25259113832644964,1.4350897136677694,0.016784857293545234,0.015927297329156296,0.011098468045213476,1.134414965833224,1.521238072535466,1.130219680693239,0.9322201715360503,12.284866016331332,28.894723734324383,0.4251594903376077
Window_26,1203.3289407630523,24.1235503805923,18.52564976338876,0.5135499827993704,0.2755528140031562,1.8637079960776164,0.005696780343255618,0.014220902069261458,0.007630434649199848,1.1392750007601724,1.6463424693695514,1.1880038624923799,0.9759721588097652,13.12602731299535,31.54907356276939,0.4160511175353557
Window_27,1116.123484141791,104.09105136549015,30.22839268049352,0.24358499164486871,0.09309638650979785,2.6164817000629004,0.00065269581814009,0.00024537545010032413,9.378068652053836e-05,0.5040663986198117,0.4826127835615528,1.1745281824166782,1.2200444491947326,21.414417888136377,145.79273554801642,0.1468826125502227
Window_28,1045.058457167832,105.42461469673258,44.77967218789663,0.27449248126055426,0.09097924328054374,3.0170890783750397,0.004593616662686546,0.00211768688288377,0.0007018973679173985,0.5354795286465652,0.43943038391300876,1.2637677271134222,1.5228199113509864,31.716139706369773,145.6074379642398,0.2178195025597459
Window_29,1075.5161326714801,128.69881425646,45.29507371994042,0.30076797872988337,0.04511491056664973,6.666708965000585,0.004105886996174513,0.0019091605574090699,0.00028637226665089653,0.6354331926076444,0.5850127380193939,1.4533636359307087,1.4528613476560683,32.086126982852846,179.4407705331025,0.17881179894361704
Window_30,1094.9850643382354,85.74295296763329,34.77136591504591,0.38620383353706894,0.11812485512081072,3.269454452596651,0.00435850393270134,0.003477114058449044,0.001063515063097902,0.9535029082244586,1.0928857161109085,1.4144342265194514,1.093784053114623,24.63255604071976,118.87664489929324,0.207211063717245
Window_31,1175.7351131889764,42.672948614685325,30.754901846979482,0.4479331625207721,0.12103448589779373,3.7008721869486387,0.012706017951818336,0.013403639708908292,0.003621751584985042,1.1317156929554137,1.6394466873634672,1.2713829468551086,0.9446728715286633,21.789773485343606,56.37297498805507,0.38652871327015587
Window_32,1190.9375,77.5670336149015,101.20497437445347,0.39545177811798937,0.4493339383433401,0.8800843746100947,0.013856144913686936,0.03714880844396007,0.04221050789638001,1.096027513585096,1.282297003241772,0.9339178857488941,0.7729200480260048,71.70683666691033,83.28020220962999,0.8610310105445279
Window_33,1192.34375,37.504706030011626,33.88974709658634,0.5006821006682813,0.26103332827778924,1.9180772967636537,0.007298510385433809,0.016496580070214147,0.008600581477111797,0.8492447327685344,2.0861755738611802,1.0613190356354507,0.9469130352812527,24.00961972699657,47.1133659339513,0.5096137635476076
Window_34,1193.6875,33.350894086334954,33.2968884129876,0.3698560657101994,0.3934507071144857,0.9400315186181104,0.009864191847340279,0.016452793414582133,0.01750238485489135,0.9520499822977309,2.082155247551432,0.9791479869022375,0.7490028688785635,23.5913632699822,40.67955810104433,0.5799316504713103
Window_35,1172.594975490196,38.27511147191009,37.40725926606324,0.4115317691817641,0.424455157269372,0.9695529954901541,0.00823723694879317,0.026097295384841776,0.02691683229924774,0.969824873661647,2.2525746724193842,0.9616275710464421,0.9692771239877883,26.50312954028201,47.08916369336742,0.5628286310808918
Window_36,1177.1708250988142,43.71615058538163,35.74297524665353,0.2978353495792711,0.21708434088532103,1.371979887469674,0.01860256204573266,0.011611660852855366,0.00846343372734903,1.1079489507742726,1.5122540572135195,1.1840371405864416,0.9937671224100889,25.323346689319447,56.414023125279904,0.44888389954184466
