Window,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_LFn,HRV_HFn,HRV_LFHF,HRV_VLF,HRV_LF,HRV_HF,HRV_ApEn,HRV_SampEn,HRV_DFA_alpha1,HRV_DFA_alpha2,HRV_SD1,HRV_SD2,HRV_SD1SD2
Window_1,1040.6413327526132,33.3599166723061,24.10410208615554,0.27936264171056974,0.5219164019639947,0.5352631966715659,0.008484184448130835,0.012399915043121074,0.023166014626500808,1.0529780383737641,1.5620753002558538,1.0530113711595515,1.1477957767374933,17.073512666382488,44.00212085402419,0.38801567594942504
Window_2,1038.5335286458333,60.377149129623,44.518998750283984,0.5078059821664098,0.21480487417367758,2.3640337963459346,0.013333431173651104,0.028418236970270943,0.012021078977042018,0.9211484193638788,1.0445690237971883,1.301676214134528,0.9576243560746435,31.534666405796482,79.50281547190276,0.3966484233120173
Window_3,1042.7509799651568,36.299452000258164,22.63853448937201,0.8190154514250716,0.1189776557285114,6.883775330839751,0.001580435158640273,0.02169118893544033,0.0031510599769667704,1.0214713557006823,1.62924053973028,1.4613590043151075,0.8062219269310795,16.035815563460844,48.85014666424222,0.3282654538107843
Window_4,1044.6896853146852,73.93596922033112,93.94112006570691,0.5196883177379713,0.33550990333251607,1.5489507539898764,0.005007917405608503,0.0188086924226904,0.012142860174374097,0.9306604512286754,0.9598094025500753,0.9097341417921492,0.7510899343505935,66.5431773310742,80.78828855460654,0.8236735611263288
Window_5,1045.5911276223776,75.09798661185152,94.10767615601686,0.4973309208563123,0.40740684491086365,1.2207230366125121,0.007449696262793916,0.04300477280116706,0.035228935238663675,0.959269000332593,1.027482664231423,1.089599176466754,0.7868094902851718,66.661193619229,82.8927740948018,0.8041858213478383
Window_6,1023.6508105802047,45.76667930368401,24.507793105289903,0.734007487510558,0.09071713846218259,8.091166674272305,0.005199260674597864,0.0220557975228851,0.0027259106641587916,1.116412075551215,1.4056101504191822,1.5800850660775079,0.7839483570234601,17.350675233371835,61.26737761291379,0.28319598307264093
Window_7,1045.8369755244755,64.36274822092912,74.86660343135372,0.35771162250389377,0.41309258607483756,0.8659357116592968,0.009767050185386159,0.026565677556066356,0.030678579481566232,0.9265141170239484,1.045662542021734,0.8862459474774882,0.9270222620121155,53.031652785199995,74.12785178625406,0.7154079270786848
Window_8,1064.1820507117438,32.05820199146807,20.197886639967614,0.5582804165222213,0.22156615217962022,2.5197008253753124,0.0057335566227303715,0.014944435518390482,0.005931035688002559,1.0499980259974615,1.672554969224294,1.3511397321921945,0.9452856198264805,14.306528970660775,42.88930784629849,0.33356866056059425
Window_9,1073.3897257194244,35.85247973904613,19.084754276141098,0.4800731005355952,0.12791604627898034,3.7530326686971933,0.01040390674615347,0.012810808995769491,0.0034134552311841622,1.0111745646964927,1.5523653686727754,1.507768284868778,1.1134814596603,13.51885297332741,48.8454387599072,0.2767679709005667
Window_10,1074.7808003597122,37.58065052234292,19.01535493984446,0.30955058007744596,0.10062707104613881,3.076215742536251,0.012554384511130622,0.006610124861186265,0.0021487845503763035,1.0235811661275376,1.5444330821251044,1.4687303128636526,1.1889483047323852,13.46808909244615,51.35494487339404,0.2622549615358208
Window_11,1060.5538256227758,59.65384453252784,61.41993667899525,0.4668579325972521,0.24466244666239936,1.9081716011834544,0.008849913651302213,0.01914634048061403,0.010033867220715057,0.8910736263405017,0.9345466261019837,0.9051253094927599,0.795931048287794,43.50821646256697,72.29537753659109,0.601811871589522
Window_12,1048.780153508772,46.725300487045054,46.04642455165197,0.3922912034790024,0.3801672095404503,1.0318912142717613,0.004790345237774615,0.015248067072310679,0.014776816452567364,1.0874851645449635,1.3485808913926014,1.0787700574359844,0.8128385008930112,32.617177983295065,57.595739673817796,0.566312337822486
Window_13,1073.4740332733813,38.00382835957151,25.203081059118905,0.5113707444439982,0.21547391357374562,2.3732373722770035,0.008239690252443612,0.01551901720051808,0.006539176140492155,1.0330974244216904,1.9875040463541505,1.2762920236399535,0.9933854883373121,17.853298863119605,50.76877559961346,0.35165903948362176
Window_14,1081.2669836956522,36.887934387857975,24.518172904130072,0.30313680554123,0.2240412969595131,1.3530398620929711,0.016874720176801302,0.010866420941618039,0.008031116633037806,0.9700337219322952,1.586623234667929,1.2186356570302013,1.2102009397283573,17.36838775966274,49.177940889166905,0.3531743591868994
Window_15,1077.548898381295,34.40389151050469,24.23707564797585,0.3266171372314196,0.3172805548913441,1.029426897413467,0.015287875620085574,0.014212391074173276,0.013806119803050862,1.00324573267953,1.6755777149386455,1.1214890940632722,1.133676959020933,17.169033943965513,45.56688423798026,0.376787533997223
Window_16,1061.1563608156027,26.55656550022261,20.90763043745851,0.28506897054100705,0.4786737387468166,0.5955391897774188,0.009750892445154069,0.012069371212140294,0.020266292158961342,1.0636286882927775,1.51851599586235,0.933241191545961,0.998215955414608,14.810251223228432,34.56205575610745,0.4285118723185706
Window_17,1049.8597051056338,30.10332165444785,21.37650350587544,0.2854247263788175,0.2833898116041974,1.0071806207961427,0.019884628432101335,0.013329386819112391,0.01323435592771429,1.0544526965999363,1.6205645918988572,1.1323006736829742,1.1264958264232345,15.142244192862739,39.866762180703546,0.37982126876087124
Window_18,1048.1042395104896,38.68905807452217,21.801941752962314,0.5610155086712479,0.21578602429170005,2.5998695259006483,0.005623823621608648,0.014508292923990505,0.005580392700270039,0.9955068228559334,1.8428654801615512,1.3459580937862345,1.1011892622301496,15.443113200048357,52.562873039435694,0.29380268442446145
Window_19,989.4712334437086,49.2070139429241,16.090136032638,0.27298719988025405,0.13163191336717173,2.0738679010065617,0.004300522682865455,0.001986767581312411,0.0009580010281021871,1.0106181408121153,1.1232744510521788,1.336279859450324,1.3353945490685366,11.3962092932453,68.71968158368577,0.1658361772146335
Window_20,996.4453125,46.021623577704155,17.416618576341946,0.33514570138783173,0.10544586418666886,3.1783674397559065,0.006188853901013087,0.0037251225913427504,0.0011720238965287266,0.974198665689332,1.1683774135834055,1.4159966855900161,1.2287799629280258,12.332500893681093,63.797185269834365,0.19330791541225487
Window_21,1047.8481359649122,64.50158574532975,50.583011285952935,0.46470172099002643,0.1513514564126036,3.070348525244379,0.007983452862226554,0.009793611674743564,0.0031897394039212723,0.9738887139050796,1.0897346146360922,0.7990190917698768,0.813374223951347,35.830680501947555,84.0545554030695,0.4262788653170259
