Window,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_LFn,HRV_HFn,HRV_LFHF,HRV_VLF,HRV_LF,HRV_HF,HRV_ApEn,HRV_SampEn,HRV_DFA_alpha1,HRV_DFA_alpha2,HRV_SD1,HRV_SD2,HRV_SD1SD2
Window_1,962.3568127009646,55.77561911522255,62.29173971477717,0.33972351646068993,0.31847616594276584,1.0667156691459998,0.017499712854981284,0.02050029506806346,0.01921814374816089,1.0805259945673802,1.9591729429337237,0.8989364250784957,0.7577006512822604,44.117202981908484,65.33882181780531,0.675206588587219
Window_2,929.0202833850932,49.424827331107046,61.40315100619893,0.41187347455135054,0.41009044485985535,1.0043478937728103,0.0073472310391138156,0.02814381713240304,0.028021980537721272,1.195685784708349,2.051790010349326,0.8617989898087711,0.6057657709884082,43.485921320264296,54.68620431177457,0.7951899728191828
Window_3,894.7527985074627,58.62334051508751,91.26618822562091,0.4167360070157578,0.4165724816406221,1.0003925496338397,0.0025555147686254667,0.024994638277533395,0.02498483049147242,1.1497252441429695,1.5157461406106514,0.60520935413002,0.5628233622386106,64.63176248335418,52.11487820235023,1.2401787112003548
Window_4,868.3990036231884,75.64415159087174,130.07843872177406,0.2838340405656154,0.46963019952125235,0.6043777441377489,0.0037925305962763518,0.01038448234760783,0.01718210580772315,1.059563426610632,1.5237753673227115,0.38898319679190546,0.5717589469770575,92.11318880856801,54.395053687238935,1.6934111203971058
Window_5,860.3543768011527,80.72008234218353,140.94420008858438,0.2917430852404727,0.5303906299472383,0.550053241456197,0.0020618475316887754,0.010298846132672037,0.018723362315631722,1.0361783507992137,1.1860351036392687,0.37025964298795966,0.6029922862777164,99.80631380293387,55.36117676766713,1.8028213927205439
Window_6,868.9362281976744,97.17585424314943,133.917443468393,0.5337780222583596,0.26581310443751643,2.00809521181388,0.005963635305050429,0.020540904064351505,0.010229048873532863,0.9573953609700432,1.1944384453386345,0.7962860436262246,0.8106060267218971,94.83175119331266,99.54951458488055,0.9526088759825613
Window_7,866.4741847826087,78.67986768965382,119.73335330503461,0.3169588683325036,0.4463546595041912,0.7101054320449575,0.011467869199632011,0.028274465672899866,0.03981727838847145,1.1593072097345427,1.4290776212847585,0.574685717969924,0.7996520401916168,84.78720307059248,72.01274437843087,1.1773916381388154
Window_8,848.8956267705382,68.44380964889076,115.80737677838506,0.2513732929652559,0.4619362971293877,0.5441730700258147,0.004197283166408613,0.014124883539704834,0.025956601525751303,1.0557904071944257,1.388179375815662,0.43069017611102495,0.5338570711593571,82.00469407993144,51.65126705376128,1.5876608408188082
Window_9,831.8576388888889,72.93990149940697,127.54138238085895,0.21450406558807342,0.4801787171575691,0.44671714493686027,0.0037692748115727083,0.00659094987306325,0.014754190538164425,1.035292459437851,1.2934683381394048,0.3225633011969575,0.5415884702940311,90.31124444202251,50.12560006578607,1.8016990185353556
Window_10,830.6423611111111,78.65649014742385,135.1569670066479,0.315786356679262,0.3758650897369764,0.8401587838344966,0.006089407200815224,0.014404992774123757,0.01714555992425523,1.0179990216911081,1.0362735484396042,0.42055848337147955,0.6790399513339552,95.70379024599842,56.8263739771139,1.6841438851006383
Window_11,820.5807864010989,77.81643257968679,135.90865864563682,0.25513538605665625,0.42303185332675114,0.6031115247002189,0.0025510684100836225,0.006067044147586041,0.010059572565126676,1.0202353140804723,1.1444701257113195,0.35711657262737695,0.5004883718500663,96.23457737035872,53.505472369013184,1.7985931739216154
Window_12,797.75,69.49105162729019,116.27755706717811,0.2861155945046883,0.336903433786025,0.8492510488521966,0.010065445509042058,0.016867341464751145,0.019861431419540974,1.0879938740209751,1.1476865841080994,0.44326777608184686,0.7050511609367475,82.33078768807617,53.52246765276014,1.538247231465801
Window_13,818.7714041095891,81.66433064148607,100.64348540138522,0.360544947382408,0.31564837398382795,1.1422360357252475,0.01228307486157483,0.015986019962553513,0.013995373515250202,1.0879696891035255,1.2833999379572578,0.7880152551083871,0.919605575100935,71.26267525977487,90.72972195035004,0.7854391452755899
Window_14,845.5596751412429,75.12038948275944,90.32215741749928,0.4118964986984528,0.21364772267046228,1.9279236565220794,0.01207487514003098,0.01679548154321386,0.008711694307186645,1.0241874589229232,1.4358745707580283,0.9873891860259001,0.9825202516362264,63.95792769104988,84.92749845245046,0.7530885620852108
Window_15,845.6479519774011,78.48613784816165,107.12000666104665,0.35827009012422617,0.4885768474097004,0.733293220961401,0.00876594979578996,0.05821964489022501,0.07939476764001009,1.195772443029893,1.4731730329139172,0.7648174351769477,0.6404324910854403,75.85260364338228,81.0018491089999,0.9364305195219857
Window_16,840.0083391853933,68.61844707324414,102.41864733354431,0.2912923127023462,0.1409813648188726,2.0661760018892377,0.016584443568184486,0.009421529362789586,0.004559887131674589,1.0570598328000034,1.3003614420401262,0.6007650662348899,0.9737005368949067,72.52301638583744,64.32685973219286,1.1274142199349855
